site_id,site_name,longitude,latitude,municipality,district_code,road_code,operator,interval_min,install_date,segment_id,road_name,morphology_en,road_category_code,road_category_en,access_en,geometry_method_en,manager_code,manager_label,length_m,dist_to_segment_m,bike_lane_width_m,has_cycleway,bike_lane_source,poi_shop_250m,poi_shop_500m,poi_shop_1000m,poi_education_250m,poi_education_500m,poi_education_1000m,poi_hotel_250m,poi_hotel_500m,poi_hotel_1000m,poi_hospital_250m,poi_hospital_500m,poi_hospital_1000m,sensor_age_days,install_year,bike_width_imputed
844373390,Kasteelpark Arenberg,4.688750362151739,50.863394963169746,Leuven,AWV214,844373390,Unknown,60,,844373390,Kasteelpark Arenberg,cycleway_footpath,-9,not_applicable,public_road,surveyed,24062,Stad Leuven,125.94,0.0,1.5,True,osm_bike_network,0,8,66,1,4,21,1,2,4,0,5,11,0,2026,False
"[43858755, 48164678]",Unknown,4.686328510019526,50.86191782361318,Leuven,AWV214,"[43858755, 48164678]",Unknown,60,,"[43858755, 48164678]",Unknown,service_road,EW,local_access_road,public_road,surveyed,24062,Stad Leuven,109.29,0.0,4.0,True,osm_bike_network,1,5,46,3,4,18,1,2,3,0,1,10,0,2026,False
50431612,Unknown,4.685502545861747,50.86200487139121,Leuven,AWV214,50431612,Unknown,60,,50431612,Unknown,cycleway_footpath,-9,not_applicable,public_road,surveyed,24062,Stad Leuven,54.64,0.0,1.5,True,osm_bike_network,1,5,42,2,3,17,1,2,3,0,1,10,0,2026,False
52332439,Halfmaartstraat,4.698781033019713,50.88384316445566,Leuven,AWV214,52332439,Unknown,60,,52332439,Halfmaartstraat,single_carriageway,EW,local_access_road,public_road,surveyed,24062,Stad Leuven,11.14,0.0,5.0,True,osm_bike_network,14,143,497,4,12,75,2,7,21,5,12,33,0,2026,False
99500130,Halfmaartstraat,4.6985003153132405,50.88411678382436,Leuven,AWV214,99500130,Unknown,60,,99500130,Halfmaartstraat,single_carriageway,EW,local_access_road,public_road,surveyed,24062,Stad Leuven,32.28,0.0,6.0,True,osm_bike_network,13,123,490,0,13,72,2,7,21,5,11,31,0,2026,False
53063940,Leerlooierijstraat,4.696393269175312,50.88473724548859,Leuven,AWV214,53063940,Unknown,60,,53063940,Leerlooierijstraat,single_carriageway,EW,local_access_road,public_road,surveyed,24062,Stad Leuven,58.68,0.0,5.0,True,osm_bike_network,5,78,420,0,9,56,0,6,17,2,12,27,0,2026,False
"[60966477, 247196069, 60966478]",Penitentienenstraat,4.694759921557792,50.88503470571136,Leuven,AWV214,"[60966477, 247196069, 60966478]",Unknown,60,,"[60966477, 247196069, 60966478]",Penitentienenstraat,single_carriageway,EW,local_access_road,public_road,surveyed,24062,Stad Leuven,240.71,0.0,2.5,True,osm_bike_network,4,35,339,0,8,51,0,6,14,2,9,25,0,2026,False
60966478,Penitentienenstraat,4.6970921121250155,50.88502198093259,Leuven,AWV214,60966478,Unknown,60,,60966478,Penitentienenstraat,single_carriageway,EW,local_access_road,public_road,surveyed,24062,Stad Leuven,90.1,0.0,5.0,True,osm_bike_network,6,56,441,0,9,56,0,4,17,2,10,28,0,2026,False
53063944,Leerlooierijstraat,4.695956799999999,50.88449945,Leuven,AWV214,53063944,Unknown,60,,53063944,Leerlooierijstraat,single_carriageway,EW,local_access_road,public_road,surveyed,24062,Stad Leuven,52.37,0.0,5.0,True,osm_bike_network,9,89,413,0,8,58,0,7,17,3,12,27,0,2026,False
53063941,Raoul Claesstraat,4.696729841601781,50.88347458098994,Leuven,AWV214,53063941,Unknown,60,,53063941,Raoul Claesstraat,single_carriageway,EW,local_access_road,public_road,surveyed,24062,Stad Leuven,78.65,0.0,5.0,True,osm_bike_network,11,141,459,1,9,73,3,8,17,5,14,30,0,2026,False
293834028,Marrainenplein,4.695570013120278,50.885916157965106,Leuven,AWV214,293834028,Unknown,60,,293834028,Marrainenplein,single_carriageway,EW,local_access_road,public_road,surveyed,24062,Stad Leuven,42.74,0.0,5.0,True,osm_bike_network,1,25,327,0,5,43,0,3,14,1,10,25,0,2026,False
"[608715645, 608715644, 3358669]",Brusselsestraat,4.684996358416724,50.88271443567231,Leuven,AWV214,"[608715645, 608715644, 3358669]",Unknown,60,,"[608715645, 608715644, 3358669]",Brusselsestraat,single_carriageway,IW,local_road,public_road,surveyed,24062,Stad Leuven,116.41,0.0,5.0,True,osm_bike_network,1,10,75,4,14,40,0,0,8,0,2,15,0,2026,False
53064217,Muurkruidstraat,4.685429878106573,50.88194104032024,Leuven,AWV214,53064217,Unknown,60,,53064217,Muurkruidstraat,single_carriageway,EW,local_access_road,public_road,surveyed,24062,Stad Leuven,139.5,0.0,5.0,True,osm_bike_network,2,12,106,4,15,42,0,0,8,0,3,16,0,2026,False
53064969,Unknown,4.706630532326965,50.925883248161,Leuven,AWV214,53064969,Unknown,60,,53064969,Unknown,service_road,EW,local_access_road,public_road,surveyed,24062,Stad Leuven,126.9,0.0,4.0,True,osm_bike_network,0,0,0,0,0,0,0,0,0,0,0,0,0,2026,False
152449303,Unknown,4.69699825,50.9256829,Leuven,AWV214,152449303,Unknown,60,,152449303,Unknown,cycleway_footpath,-9,not_applicable,public_road,surveyed,24062,Stad Leuven,80.61,0.0,1.5,True,osm_bike_network,0,0,0,0,0,0,0,0,0,0,0,0,0,2026,False
61281914,Unknown,4.69756225,50.925548750000004,Leuven,AWV214,61281914,Unknown,60,,61281914,Unknown,cycleway_footpath,-9,not_applicable,public_road,surveyed,24062,Stad Leuven,31.64,0.0,1.5,True,osm_bike_network,0,0,0,0,0,0,0,0,0,0,0,0,0,2026,False
"[235486908, 849572214]",Unknown,4.724753623470946,50.90582775664558,Leuven,AWV214,"[235486908, 849572214]",Unknown,60,,"[235486908, 849572214]",Unknown,cycleway_footpath,-9,not_applicable,public_road,surveyed,24062,Stad Leuven,61.3,0.0,1.5,True,osm_bike_network,0,4,19,0,0,2,0,0,0,0,0,2,0,2026,False
98645213,Unknown,4.71831531396869,50.90464568988613,Leuven,AWV214,98645213,Unknown,60,,98645213,Unknown,cycleway_footpath,-9,not_applicable,public_road,surveyed,24062,Stad Leuven,133.3,0.0,1.5,True,osm_bike_network,3,4,24,0,0,3,0,0,0,0,1,2,0,2026,False
53086863,Unknown,4.7010869447457635,50.90269810554862,Leuven,AWV214,53086863,Unknown,60,,53086863,Unknown,cycleway_footpath,-9,not_applicable,public_road,surveyed,24062,Stad Leuven,6.5,0.0,2.0,True,osm_bike_network,0,0,20,1,2,3,0,0,0,0,0,1,0,2026,False
"[1430691500, 53085951]",Unknown,4.700915633583021,50.90278756774902,Leuven,AWV214,"[1430691500, 53085951]",Unknown,60,,"[1430691500, 53085951]",Unknown,cycleway_footpath,-9,not_applicable,public_road,surveyed,24062,Stad Leuven,31.47,0.0,1.5,True,osm_bike_network,0,0,20,1,2,3,0,0,0,0,0,1,0,2026,False
61785252,Tunnelstraat,4.7009816005027,50.902573067299265,Leuven,AWV214,61785252,Unknown,60,,61785252,Tunnelstraat,cycleway_footpath,-9,not_applicable,public_road,surveyed,24062,Stad Leuven,9.28,0.0,1.5,True,osm_bike_network,0,0,20,1,2,3,0,0,0,0,0,1,0,2026,False
38245753,Eénmeilaan,4.71691835,50.89528725,Leuven,AWV214,38245753,Unknown,60,,38245753,Eénmeilaan,single_carriageway,IW,local_road,public_road,surveyed,24062,Stad Leuven,19.13,0.0,5.0,True,osm_bike_network,0,0,26,0,0,0,0,0,0,0,0,4,0,2026,False
80284458,Eénmeilaan,4.716764717025956,50.895891509160634,Leuven,AWV214,80284458,Unknown,60,,80284458,Eénmeilaan,single_carriageway,IW,local_road,public_road,surveyed,24062,Stad Leuven,118.55,0.0,5.0,True,osm_bike_network,0,0,20,0,0,0,0,0,0,0,0,2,0,2026,False
"[1429410211, 1429410212]",Unknown,4.71692101802025,50.895381725937014,Leuven,AWV214,"[1429410211, 1429410212]",Unknown,60,,"[1429410211, 1429410212]",Unknown,cycleway_footpath,-9,not_applicable,public_road,surveyed,24062,Stad Leuven,7.64,0.0,3.0,True,osm_bike_network,0,0,26,0,0,0,0,0,0,0,0,3,0,2026,False
"[1429410213, 1468786118]",Unknown,4.716848549334665,50.895363616285934,Leuven,AWV214,"[1429410213, 1468786118]",Unknown,60,,"[1429410213, 1468786118]",Unknown,cycleway_footpath,-9,not_applicable,public_road,surveyed,24062,Stad Leuven,5.16,0.0,2.0,True,osm_bike_network,0,0,26,0,0,0,0,0,0,0,0,4,0,2026,False
112566015,Eénmeilaan,4.716779523695724,50.8980285369228,Leuven,AWV214,112566015,Unknown,60,,112566015,Eénmeilaan,single_carriageway,IW,local_road,public_road,surveyed,24062,Stad Leuven,28.54,0.0,5.0,True,osm_bike_network,0,0,21,0,0,0,0,0,0,0,0,2,0,2026,False
107068083,Brandweg,4.701889428202241,50.902473084172364,Leuven,AWV214,107068083,Unknown,60,,107068083,Brandweg,single_carriageway,EW,local_access_road,public_road,surveyed,24062,Stad Leuven,123.99,0.0,5.0,True,osm_bike_network,0,1,20,0,2,3,0,0,0,0,0,1,0,2026,False
120201116,Unknown,4.719739403343052,50.90325616518786,Leuven,AWV214,120201116,Unknown,60,,120201116,Unknown,cycleway_footpath,-9,not_applicable,public_road,surveyed,24062,Stad Leuven,12.42,0.0,1.0,True,osm_bike_network,3,4,18,0,0,3,0,0,0,0,1,2,0,2026,False
112386323,Unknown,4.71853025,50.90141075,Leuven,AWV214,112386323,Unknown,60,,112386323,Unknown,cycleway_footpath,-9,not_applicable,public_road,surveyed,24062,Stad Leuven,17.24,0.0,1.5,True,osm_bike_network,0,4,22,0,0,1,0,0,0,0,1,2,0,2026,False
440732701,Unknown,4.718397623040414,50.901363160693776,Leuven,AWV214,440732701,Unknown,60,,440732701,Unknown,cycleway_footpath,-9,not_applicable,public_road,surveyed,24062,Stad Leuven,13.25,0.0,1.5,True,osm_bike_network,0,4,22,0,0,1,0,0,0,0,1,2,0,2026,False
440732704,Unknown,4.7187081303970375,50.901389023751534,Leuven,AWV214,440732704,Unknown,60,,440732704,Unknown,cycleway_footpath,-9,not_applicable,public_road,surveyed,24062,Stad Leuven,34.1,0.0,1.2,True,osm_bike_network,0,4,22,0,0,1,0,0,0,0,1,2,0,2026,False
440732702,Unknown,4.719048894814449,50.90242729155076,Leuven,AWV214,440732702,Unknown,60,,440732702,Unknown,cycleway_footpath,-9,not_applicable,public_road,surveyed,24062,Stad Leuven,205.28,0.0,1.0,True,osm_bike_network,0,4,18,0,0,3,0,0,0,0,1,2,0,2026,False
23041938,Kolonel Begaultlaan,4.70631325,50.90053865,Leuven,AWV214,23041938,Unknown,60,,23041938,Kolonel Begaultlaan,single_carriageway,IW,local_road,public_road,surveyed,24062,Stad Leuven,19.72,0.0,5.0,True,osm_bike_network,3,9,21,0,1,4,0,0,0,0,0,1,0,2026,False
1478525961,Unknown,4.70635195,50.900463599999995,Leuven,AWV214,1478525961,Unknown,60,,1478525961,Unknown,cycleway_footpath,-9,not_applicable,public_road,surveyed,24062,Stad Leuven,6.24,0.0,1.5,True,osm_bike_network,3,12,22,0,1,4,0,0,0,0,0,1,0,2026,False
53086865,Unknown,4.70626070113374,50.90045301993521,Leuven,AWV214,53086865,Unknown,60,,53086865,Unknown,cycleway_footpath,-9,not_applicable,public_road,surveyed,24062,Stad Leuven,7.42,0.0,1.5,True,osm_bike_network,3,12,22,0,1,4,0,0,0,0,0,1,0,2026,False
26830584,Kolonel Begaultlaan,4.706351687496727,50.89815928060922,Leuven,AWV214,26830584,Unknown,60,,26830584,Kolonel Begaultlaan,cycleway_footpath,-9,not_applicable,public_road,surveyed,24062,Stad Leuven,508.88,0.0,3.2,True,osm_bike_network,8,14,24,0,0,4,0,0,0,0,1,2,0,2026,False
1456486151,Unknown,4.70309425,50.901466400000004,Leuven,AWV214,1456486151,Unknown,60,,1456486151,Unknown,cycleway_footpath,-9,not_applicable,public_road,surveyed,24062,Stad Leuven,16.86,0.0,1.5,True,osm_bike_network,0,5,21,0,2,4,0,0,0,0,0,1,0,2026,False
"[458555387, 104502516]",Unknown,4.717617032765903,50.88356903597783,Leuven,AWV214,"[458555387, 104502516]",Unknown,60,,"[458555387, 104502516]",Unknown,cycleway_footpath,-9,not_applicable,public_road,surveyed,24062,Stad Leuven,13.31,0.0,2.0,True,osm_bike_network,30,97,287,1,6,30,4,8,14,2,13,29,0,2026,False
458555388,Unknown,4.7174760604143815,50.88356730026809,Leuven,AWV214,458555388,Unknown,60,,458555388,Unknown,cycleway_footpath,-9,not_applicable,public_road,surveyed,24062,Stad Leuven,13.88,0.0,1.5,True,osm_bike_network,30,99,292,1,6,31,4,8,14,2,13,29,0,2026,False
126304984,Unknown,4.71462365,50.88461345,Leuven,AWV214,126304984,Unknown,60,,126304984,Unknown,cycleway_footpath,-9,not_applicable,public_road,surveyed,24062,Stad Leuven,5.7,0.0,1.5,True,osm_bike_network,8,99,366,1,4,44,2,9,15,2,9,33,0,2026,False
"[9666344, 22423890]",Brugbergpad,4.715220199914725,50.88464140500807,Leuven,AWV214,"[9666344, 22423890]",Unknown,60,,"[9666344, 22423890]",Brugbergpad,cycleway_footpath,-9,not_applicable,public_road,surveyed,24062,Stad Leuven,81.74,0.0,3.0,True,osm_bike_network,13,95,344,1,2,42,1,9,15,2,10,32,0,2026,False
"[1313454416, 1313454415]",Unknown,4.714595286968037,50.88457385507354,Leuven,AWV214,"[1313454416, 1313454415]",Unknown,60,,"[1313454416, 1313454415]",Unknown,cycleway_footpath,-9,not_applicable,public_road,surveyed,24062,Stad Leuven,9.02,0.0,1.5,True,osm_bike_network,9,100,367,1,4,44,2,9,15,2,9,33,0,2026,False
53203695,Unknown,4.679643908794327,50.879926996363494,Leuven,AWV214,53203695,Unknown,60,,53203695,Unknown,cycleway_footpath,-9,not_applicable,public_road,surveyed,24062,Stad Leuven,34.76,0.0,1.5,True,osm_bike_network,0,5,51,3,10,48,0,0,1,0,2,9,0,2026,False
1044729455,Unknown,4.680131860543117,50.87994979082161,Leuven,AWV214,1044729455,Unknown,60,,1044729455,Unknown,cycleway_footpath,-9,not_applicable,public_road,surveyed,24062,Stad Leuven,34.2,0.0,1.5,True,osm_bike_network,0,5,55,3,10,48,0,0,1,0,1,9,0,2026,False
"[16923625, 1511701444, 1511701445]",Unknown,4.679906083403455,50.87984238625639,Leuven,AWV214,"[16923625, 1511701444, 1511701445]",Unknown,60,,"[16923625, 1511701444, 1511701445]",Unknown,cycleway_footpath,-9,not_applicable,public_road,surveyed,24062,Stad Leuven,21.49,0.0,1.5,True,osm_bike_network,0,5,52,3,9,48,0,0,1,0,1,10,0,2026,False
1120987587,Unknown,4.675622216928021,50.880793507277545,Leuven,AWV214,1120987587,Unknown,60,,1120987587,Unknown,cycleway_footpath,-9,not_applicable,public_road,surveyed,24062,Stad Leuven,7.88,0.0,1.5,True,osm_bike_network,0,0,34,5,22,33,0,0,0,1,1,4,0,2026,False
"[129459875, 810580949]",Unknown,4.677175625142166,50.88043667383708,Leuven,AWV214,"[129459875, 810580949]",Unknown,60,,"[129459875, 810580949]",Unknown,service_road,EW,local_access_road,public_road,surveyed,24062,Stad Leuven,41.0,0.0,4.0,True,osm_bike_network,0,0,38,3,20,38,0,0,0,0,1,5,0,2026,False
129459876,Unknown,4.677268512668098,50.880369766340294,Leuven,AWV214,129459876,Unknown,60,,129459876,Unknown,service_road,EW,local_access_road,public_road,surveyed,24062,Stad Leuven,52.01,0.0,4.0,True,osm_bike_network,0,0,38,3,20,38,0,0,0,0,1,5,0,2026,False
421437225,Unknown,4.715759670079923,50.86487113167151,Leuven,AWV214,421437225,Unknown,60,,421437225,Unknown,cycleway_footpath,-9,not_applicable,public_road,surveyed,24062,Stad Leuven,33.28,0.0,1.5,True,osm_bike_network,3,5,37,1,2,9,0,1,4,0,1,10,0,2026,False
53085951,Unknown,4.699736236474598,50.90311529857636,Leuven,AWV214,53085951,Unknown,60,,53085951,Unknown,cycleway_footpath,-9,not_applicable,public_road,surveyed,24062,Stad Leuven,25.01,0.0,1.5,True,osm_bike_network,0,0,19,1,1,2,0,0,0,0,0,1,0,2026,False
55067675,Voerviaduct,4.693533190188385,50.87025045812299,Leuven,AWV214,55067675,Unknown,60,,55067675,Voerviaduct,divided_road_non_motorway,RW,regional_road,public_road,surveyed,24062,Stad Leuven,90.5,0.0,6.0,True,osm_bike_network,2,44,104,22,97,159,1,1,5,0,2,18,0,2026,False
"[1055164586, 1055164587, 55067676]",Voerviaduct,4.691193888904736,50.87176179311606,Leuven,AWV214,"[1055164586, 1055164587, 55067676]",Unknown,60,,"[1055164586, 1055164587, 55067676]",Voerviaduct,divided_road_non_motorway,RW,regional_road,public_road,surveyed,24062,Stad Leuven,379.17,0.0,6.0,True,osm_bike_network,3,23,115,7,97,162,0,1,6,0,2,17,0,2026,False
55067673,Voerviaduct,4.688921683823156,50.873214174454915,Leuven,AWV214,55067673,Unknown,60,,55067673,Voerviaduct,divided_road_non_motorway,RW,regional_road,public_road,surveyed,24062,Stad Leuven,75.33,0.0,6.0,True,osm_bike_network,13,18,142,1,30,154,0,0,9,2,2,16,0,2026,False
325304005,Unknown,4.652780641066884,50.868703055685174,Leuven,AWV214,325304005,Unknown,60,,325304005,Unknown,cycleway_footpath,-9,not_applicable,public_road,surveyed,24062,Stad Leuven,178.28,0.0,1.5,True,osm_bike_network,0,2,10,0,0,3,0,0,0,0,0,2,0,2026,False
"[325304005, 542834823]",Unknown,4.6493147955010645,50.866610355541354,Leuven,AWV214,"[325304005, 542834823]",Unknown,60,,"[325304005, 542834823]",Unknown,cycleway_footpath,-9,not_applicable,public_road,surveyed,24062,Stad Leuven,645.4,0.0,1.5,True,osm_bike_network,0,3,8,0,0,1,0,0,0,0,0,4,0,2026,False
"[609991314, 99615100]",Tervuursesteenweg,4.649884714742426,50.86977963205825,Leuven,AWV214,"[609991314, 99615100]",Unknown,60,,"[609991314, 99615100]",Tervuursesteenweg,divided_road_non_motorway,RW,regional_road,public_road,surveyed,24062,Stad Leuven,190.16,0.0,6.0,True,osm_bike_network,0,2,8,0,0,0,0,0,0,0,0,1,0,2026,False
99598433,Tervuursesteenweg,4.65371285,50.87056855,Leuven,AWV214,99598433,Unknown,60,,99598433,Tervuursesteenweg,divided_road_non_motorway,RW,regional_road,public_road,surveyed,24062,Stad Leuven,34.35,0.0,6.0,True,osm_bike_network,0,1,9,0,0,5,0,0,0,0,0,2,0,2026,False
295211032,Unknown,4.7562262,50.887591099999995,Leuven,AWV214,295211032,Unknown,60,,295211032,Unknown,service_road,EW,local_access_road,public_road,surveyed,24062,Stad Leuven,16.31,0.0,4.0,True,osm_bike_network,0,0,0,0,0,0,0,0,0,0,0,0,0,2026,False
55995141,Unknown,4.7572698766691754,50.88746429292752,Leuven,AWV214,55995141,Unknown,60,,55995141,Unknown,service_road,EW,local_access_road,public_road,surveyed,24062,Stad Leuven,214.85,0.0,4.0,True,osm_bike_network,0,0,0,0,0,0,0,0,0,0,0,0,0,2026,False
87384590,Unknown,4.75743399205019,50.886915929451455,Leuven,AWV214,87384590,Unknown,60,,87384590,Unknown,service_road,EW,local_access_road,public_road,surveyed,24062,Stad Leuven,44.77,0.0,4.0,True,osm_bike_network,0,0,0,0,0,0,0,0,0,0,0,0,0,2026,False
"[56301056, 1152979459]",Bunswijkpad,4.72537504098463,50.927727515684985,Leuven,AWV214,"[56301056, 1152979459]",Unknown,60,,"[56301056, 1152979459]",Bunswijkpad,cycleway_footpath,-9,not_applicable,public_road,surveyed,24062,Stad Leuven,56.78,0.0,1.6,True,osm_bike_network,0,0,0,0,0,0,0,0,0,0,0,0,0,2026,False
56301056,Bunswijkpad,4.725163450145581,50.92742421776761,Leuven,AWV214,56301056,Unknown,60,,56301056,Bunswijkpad,cycleway_footpath,-9,not_applicable,public_road,surveyed,24062,Stad Leuven,22.22,0.0,1.5,True,osm_bike_network,0,0,1,0,0,0,0,0,0,0,0,0,0,2026,False
1425096252,Unknown,4.725189431104247,50.92739234533739,Leuven,AWV214,1425096252,Unknown,60,,1425096252,Unknown,cycleway_footpath,-9,not_applicable,public_road,surveyed,24062,Stad Leuven,22.26,0.0,1.5,True,osm_bike_network,0,0,1,0,0,0,0,0,0,0,0,0,0,2026,False
38159441,Bosstraat,4.724148250000001,50.926221049999995,Leuven,AWV214,38159441,Unknown,60,,38159441,Bosstraat,single_carriageway,EW,local_access_road,public_road,surveyed,24062,Stad Leuven,13.42,0.0,5.0,True,osm_bike_network,0,0,1,0,0,0,0,0,0,0,0,0,0,2026,False
"[56301056, 1221292666]",Bunswijkpad,4.724776174060392,50.926609353555875,Leuven,AWV214,"[56301056, 1221292666]",Unknown,60,,"[56301056, 1221292666]",Bunswijkpad,cycleway_footpath,-9,not_applicable,public_road,surveyed,24062,Stad Leuven,161.12,0.0,1.5,True,osm_bike_network,0,0,1,0,0,0,0,0,0,0,0,0,0,2026,False
142770802,Unknown,4.758790449999999,50.8777325,Leuven,AWV214,142770802,Unknown,60,,142770802,Unknown,cycleway_footpath,-9,not_applicable,public_road,surveyed,24062,Stad Leuven,30.8,0.0,1.5,True,osm_bike_network,0,0,0,0,0,0,0,0,0,0,0,0,0,2026,False
250646772,Unknown,4.760216651153533,50.880119612884386,Leuven,AWV214,250646772,Unknown,60,,250646772,Unknown,cycleway_footpath,-9,not_applicable,public_road,surveyed,24062,Stad Leuven,40.91,0.0,1.5,True,osm_bike_network,0,0,0,0,0,0,0,0,0,0,0,0,0,2026,False
112386319,Unknown,4.7246979522552905,50.904194817003116,Leuven,AWV214,112386319,Unknown,60,,112386319,Unknown,cycleway_footpath,-9,not_applicable,public_road,surveyed,24062,Stad Leuven,29.31,0.0,1.5,True,osm_bike_network,4,4,9,0,0,1,0,0,0,0,2,2,0,2026,False
"[125389329, 414691708]",Unknown,4.724233455716842,50.9039973254854,Leuven,AWV214,"[125389329, 414691708]",Unknown,60,,"[125389329, 414691708]",Unknown,cycleway_footpath,-9,not_applicable,public_road,surveyed,24062,Stad Leuven,253.42,0.0,1.5,True,osm_bike_network,4,5,12,0,0,1,0,0,0,0,2,2,0,2026,False
125389329,Unknown,4.72522863698486,50.904408146883476,Leuven,AWV214,125389329,Unknown,60,,125389329,Unknown,cycleway_footpath,-9,not_applicable,public_road,surveyed,24062,Stad Leuven,98.45,0.0,1.5,True,osm_bike_network,1,4,8,0,0,1,0,0,0,0,2,2,0,2026,False
651985139,Unknown,4.725707077952827,50.90494805958857,Leuven,AWV214,651985139,Unknown,60,,651985139,Unknown,cycleway_footpath,-9,not_applicable,public_road,surveyed,24062,Stad Leuven,54.98,0.0,1.5,True,osm_bike_network,1,4,8,0,0,1,0,0,0,0,1,2,0,2026,False
1083168191,Unknown,4.724935077331774,50.9045289251598,Leuven,AWV214,1083168191,Unknown,60,,1083168191,Unknown,cycleway_footpath,-9,not_applicable,public_road,surveyed,24062,Stad Leuven,90.35,0.0,1.5,True,osm_bike_network,3,4,10,0,0,1,0,0,0,0,2,2,0,2026,False
1233243727,Unknown,4.72514964551578,50.90524997136486,Leuven,AWV214,1233243727,Unknown,60,,1233243727,Unknown,cycleway_footpath,-9,not_applicable,public_road,surveyed,24062,Stad Leuven,109.39,0.0,1.5,True,osm_bike_network,1,4,14,0,0,1,0,0,0,0,0,2,0,2026,False
91022683,Unknown,4.677068866387732,50.84213371133984,Leuven,AWV214,91022683,Unknown,60,,91022683,Unknown,cycleway_footpath,-9,not_applicable,public_road,surveyed,24062,Stad Leuven,128.46,0.0,1.5,True,osm_bike_network,0,0,3,0,0,0,0,0,1,0,0,1,0,2026,False
784533363,Van Harcourtdreef,4.676274476163881,50.84083284147442,Leuven,AWV214,784533363,Unknown,60,,784533363,Van Harcourtdreef,cycleway_footpath,-9,not_applicable,public_road,surveyed,24062,Stad Leuven,249.45,0.0,1.5,True,osm_bike_network,0,0,3,0,0,1,0,0,1,0,0,1,0,2026,False
117926049,Van Harcourtdreef,4.6759850499999995,50.83865045,Leuven,AWV214,117926049,Unknown,60,,117926049,Van Harcourtdreef,cycleway_footpath,-9,not_applicable,public_road,surveyed,24062,Stad Leuven,63.05,0.0,1.5,True,osm_bike_network,0,0,3,0,0,1,0,0,1,0,0,1,0,2026,False
"[388729935, 1152487319]",Unknown,4.674246816911865,50.838052241379586,Leuven,AWV214,"[388729935, 1152487319]",Unknown,60,,"[388729935, 1152487319]",Unknown,cycleway_footpath,-9,not_applicable,public_road,surveyed,24062,Stad Leuven,247.31,0.0,1.5,True,osm_bike_network,0,0,3,0,0,2,0,0,2,0,0,1,0,2026,False
